team_name,global_position,manual_position,algo_position,global_pnl,manual_pnl,algo_pnl,country_code,country,segment
7919,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
7GAMES,5539.0,271.0,5323.0,0.0,0.0,0.0,MA,Morocco,disengaged
7SoLSuns,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
7igma,3538.0,1.0,5073.0,98917.0,87995.0,10922.0,US,United States,non_optimal
7sigma,5525.0,286.0,4119.0,567.0,-47500.0,48067.0,IN,India,troll
7tz,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
8 Brazillian Bytes,336.0,1.0,418.0,188419.0,87995.0,100424.0,US,United States,elite
8-8,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
8-bit Avengers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
80 20 Arbitrage,1780.0,2.0,2874.0,175597.0,87994.0,87603.0,GB,United Kingdom,elite
801,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
808s and Arbitrage,2789.0,152.0,1209.0,144748.0,47700.0,97048.0,GB,United Kingdom,elite
815parnel,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
88 Pineapple,1039.0,1.0,1475.0,184056.0,87995.0,96060.0,US,United States,elite
88th street,1673.0,1.0,2630.0,177943.0,87995.0,89947.0,SG,Singapore,elite
8inch,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
90210,4611.0,271.0,3998.0,53611.0,0.0,53611.0,GB,United Kingdom,disengaged
92i,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
936,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
98,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
996,3101.0,53.0,3979.0,131364.0,76499.0,54865.0,AU,Australia,elite
999,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
999et,5539.0,271.0,5323.0,0.0,0.0,0.0,MY,Malaysia,disengaged
999xLeveragePennyStocks,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
9_mech,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
9fred,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
A Bad Code Department,1209.0,1.0,1762.0,183189.0,87995.0,95193.0,AU,Australia,elite
A Great Planet,1991.0,41.0,2649.0,170763.0,81000.0,89763.0,US,United States,elite
A Lonely Kettle,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
A Man,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
A Priori,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
A Very special bunch,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
A and O,1744.0,1.0,2787.0,176329.0,87995.0,88334.0,US,United States,elite
A boring name,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
A few good monkeys,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
A kinda spicy pepper,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
A manger,102.0,1.0,110.0,193100.0,87995.0,105105.0,GB,United Kingdom,elite
A team,5539.0,271.0,5323.0,0.0,0.0,0.0,PL,Poland,disengaged
A-SQUARED,5539.0,271.0,5323.0,0.0,0.0,0.0,ES,Spain,disengaged
A-Trading,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
A1,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
A1m4UrHeart,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
A2Z,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
A3G1S,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AA battery,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
AA08,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AA2K5,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
AAAAA,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AAAAK,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
AAAAaaAAAA,1936.0,72.0,339.0,172396.0,71500.0,100896.0,US,United States,elite
AAAAlgo,2298.0,72.0,2146.0,165016.0,71500.0,93516.0,NL,Netherlands,elite
AAAApex,603.0,1.0,785.0,186707.0,87995.0,98712.0,US,United States,elite
AAG,3439.0,152.0,3922.0,104289.0,47700.0,56589.0,US,United States,non_optimal
AASHA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AB,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
AB SINGH,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AB1,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABBB,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
ABC - Brown,2388.0,117.0,146.0,161880.0,58000.0,103880.0,PS,Palestine,elite
ABC100,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ABCDEF,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ABCDEX,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABCDEXY,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABCDP,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABD,4239.0,135.0,4689.0,75247.0,52700.0,22547.0,CA,Canada,non_optimal
ABHISHASTRA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ABJK,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABLQ,1656.0,1.0,2605.0,178135.0,87995.0,90140.0,US,United States,elite
ABN Data Trainees,3571.0,152.0,4083.0,97760.0,47700.0,50060.0,NL,Netherlands,non_optimal
ABQ,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ABU,5539.0,271.0,5323.0,0.0,0.0,0.0,PE,Peru,disengaged
AC,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AC System,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ACAN,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ACE,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ACHA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ACHIVERS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ACHIVERS_,5049.0,271.0,4574.0,26333.0,0.0,26333.0,IN,India,disengaged
ACM,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ACMilan,3266.0,6.0,4438.0,118763.0,87897.0,30866.0,GB,United Kingdom,elite
ACoolidea,4936.0,271.0,4398.0,32585.0,0.0,32585.0,US,United States,disengaged
AD,655.0,1.0,853.0,186514.0,87995.0,98519.0,IN,India,elite
ADA_delta,2922.0,135.0,2968.0,139359.0,52700.0,86659.0,IN,India,elite
ADC,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ADH Hypothalamus,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
ADHKWTYO,1378.0,1.0,2071.0,181893.0,87995.0,93898.0,AU,Australia,elite
ADHOLOGAM,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ADIOS AMIGOS,5453.0,235.0,5323.0,5000.0,5000.0,0.0,IN,India,non_optimal
ADISDELTA,4023.0,271.0,3086.0,85091.0,0.0,85091.0,US,United States,disengaged
ADJ,5584.0,271.0,5374.0,-6295.0,0.0,-6295.0,IN,India,disengaged
ADNAN,5539.0,271.0,5323.0,0.0,0.0,0.0,KR,South Korea,disengaged
ADRENALINEE,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ADVANCE,5768.0,229.0,5609.0,-76545.0,6900.0,-83445.0,IN,India,non_optimal
ADrule,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AF,4135.0,135.0,4522.0,80454.0,52700.0,27754.0,US,United States,non_optimal
AFML,5539.0,271.0,5323.0,0.0,0.0,0.0,SG,Singapore,disengaged
AG-Solo,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
AGH,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AGSONE,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AGreatTeamName,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
AHH,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AHV,5539.0,271.0,5323.0,0.0,0.0,0.0,LB,Lebanon,disengaged
AHash,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AHutch,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AI,4655.0,271.0,4049.0,51397.0,0.0,51397.0,AU,Australia,disengaged
AI Alchemist,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI Apex,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI Club Aachen,1352.0,1.0,2030.0,182068.0,87995.0,94073.0,DE,Germany,elite
AI Fellows,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AI Generated,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI Innovators,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI Traders,3934.0,1.0,5323.0,87995.0,87995.0,0.0,US,United States,non_optimal
AI expert team B,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI users,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AI2PYAAZA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AIHACKER,4593.0,271.0,3980.0,54849.0,0.0,54849.0,IN,India,disengaged
AIO_GogoFast,5539.0,271.0,5323.0,0.0,0.0,0.0,VN,Vietnam,disengaged
AIRPLANEMODEON,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AIS,1570.0,1.0,2431.0,179600.0,87995.0,91604.0,AU,Australia,elite
AI_Monks,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AI_eng,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AJ148,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AJ15,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AJH,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AJJJJJ,3279.0,20.0,4415.0,117855.0,85998.0,31857.0,GB,United Kingdom,elite
AJK,2491.0,72.0,2984.0,157906.0,71500.0,86406.0,IN,India,elite
AJS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AJT,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
AJTrades,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AK,4622.0,135.0,5323.0,52700.0,52700.0,0.0,AU,Australia,non_optimal
AK-India,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AK0521,602.0,1.0,784.0,186707.0,87995.0,98712.0,IN,India,elite
AK20,5539.0,271.0,5323.0,0.0,0.0,0.0,NP,Nepal,disengaged
AK247,3326.0,206.0,2718.0,113499.0,24500.0,88999.0,IN,India,elite
AK295,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AK30,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AK567,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKA,5539.0,271.0,5323.0,0.0,0.0,0.0,SG,Singapore,disengaged
AKA21225,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKM,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKM_,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKN,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKV,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKWINNER,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AKWardClu,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKWardClutch,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKXiom,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
AK_9632,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AK_Solutions,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AKhetani,3230.0,12.0,4358.0,121621.0,87512.0,34109.0,GB,United Kingdom,elite
AL,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ALCHEMISTS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALDC,354.0,1.0,442.0,188193.0,87995.0,100198.0,AU,Australia,elite
ALGO AVENGERS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALGO MOGGED,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
ALGO TRADER,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALGO_TRADE,2171.0,70.0,1869.0,167301.0,72497.0,94804.0,IN,India,elite
ALJ,1826.0,1.0,2963.0,174688.0,87995.0,86693.0,AU,Australia,elite
ALL STARS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALL-IN,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALLIED,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALL_IN,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
ALL_OR_NOTHING,5698.0,271.0,5487.0,-33589.0,0.0,-33589.0,HK,Hong Kong,disengaged
ALL_STARS,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ALMP,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
ALONE WALKER,5623.0,271.0,5415.0,-11989.0,0.0,-11989.0,IN,India,disengaged
ALPHA FOUNDRY,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ALPHA3,383.0,1.0,483.0,187991.0,87995.0,99996.0,CA,Canada,elite
ALPHAGM,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
ALPHAGRAVITY,5151.0,271.0,4759.0,20795.0,0.0,20795.0,IN,India,disengaged
ALPHA_CRUSHERS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALSI,5178.0,271.0,4813.0,19593.0,0.0,19593.0,IN,India,disengaged
ALTER,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ALTF4,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AM,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AM49,5194.0,271.0,4840.0,18830.0,0.0,18830.0,IN,India,disengaged
AMART,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AMAZE AMAZE AMAZE,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
AMAZONNOVA,4658.0,140.0,5323.0,51300.0,51300.0,0.0,IN,India,non_optimal
AMGOBOT,3401.0,152.0,3845.0,106875.0,47700.0,59175.0,IN,India,non_optimal
AMP,2376.0,1.0,3533.0,162348.0,87995.0,74352.0,IN,India,elite
AMS1,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
AMT,5675.0,268.0,5468.0,-25319.0,5.0,-25324.0,AU,Australia,non_optimal
AMX,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AM_TrdeMstr7,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AN-225 Mriya,3052.0,181.0,1884.0,133738.0,39000.0,94738.0,GB,United Kingdom,elite
AN007,3467.0,166.0,3860.0,102686.0,44000.0,58686.0,IN,India,non_optimal
ANAI Strategies,963.0,1.0,1349.0,184457.0,87995.0,96461.0,HK,Hong Kong,elite
ANAKIN SKYWALKER,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANAND,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANDHRA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANGX_,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANKIT,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANMA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANOMIA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANOnymou5,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ANP,5061.0,271.0,4598.0,25688.0,0.0,25688.0,US,United States,disengaged
ANTONTSEF,5539.0,271.0,5323.0,0.0,0.0,0.0,GR,Greece,disengaged
ANU tradeins,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
AO17 2k07,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
APERO,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
APEX,4153.0,181.0,4231.0,79782.0,39000.0,40782.0,CN,China,non_optimal
APEX Gamma,5038.0,271.0,4561.0,26749.0,0.0,26749.0,US,United States,disengaged
APEX PREDATORS23,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
APEX101,2851.0,166.0,987.0,142074.0,44000.0,98074.0,GB,United Kingdom,elite
APEX6,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
API Avengers,2479.0,94.0,2411.0,158247.0,66500.0,91747.0,IN,India,elite
APK,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AP_iit,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
APeXAMCC,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
APlace,4209.0,271.0,3477.0,77069.0,0.0,77069.0,IN,India,disengaged
AQ,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AQTC,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
AR,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARBMASTER,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ARC,231.0,2.0,278.0,189651.0,87994.0,101657.0,US,United States,elite
ARC9,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARC_PIXEL,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARGOS,5539.0,271.0,5323.0,0.0,0.0,0.0,ES,Spain,disengaged
ARIA MATH,5539.0,271.0,5323.0,0.0,0.0,0.0,JP,Japan,disengaged
ARIMAWN,5019.0,271.0,4534.0,27328.0,0.0,27328.0,MX,Mexico,disengaged
ARISTOS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARJUNA1,4212.0,257.0,3492.0,76780.0,200.0,76580.0,IN,India,non_optimal
ARK,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
ARK2404,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARKing,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ARM,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ARNAV ASSET MANAGEMENT,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ARON,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARTEMIS_3,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ARYAN JHA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AS2005,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASAP,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ASCE,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASCENDS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASHUTOSH GUPTA,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASK,3611.0,271.0,1282.0,96723.0,0.0,96723.0,US,United States,disengaged
ASKil,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
ASS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASSET,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASSH,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASTRA-X,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASU FratLeaders,689.0,2.0,902.0,186390.0,87994.0,98396.0,IT,Italy,elite
ASU Quant,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ASUSTAINY_7,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ASW,628.0,1.0,818.0,186611.0,87995.0,98615.0,US,United States,elite
ASourMango,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AT,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ATA Capital,2279.0,1.0,3459.0,165409.0,87995.0,77414.0,GB,United Kingdom,elite
ATATATATATAT,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ATBest,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ATG,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ATL-antis,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
ATOMIC CHARGER,5281.0,286.0,3798.0,14048.0,-47500.0,61548.0,IN,India,troll
ATREDZ,3274.0,136.0,3700.0,118038.0,52500.0,65538.0,IN,India,elite
ATW,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
ATeam,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AU Mathematics,3334.0,147.0,3750.0,112741.0,48998.0,63743.0,US,United States,elite
AURAFARMER,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AUT,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
AV1NX,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AVAA,1817.0,33.0,2393.0,174874.0,82996.0,91878.0,IN,India,elite
AVESTRIO,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AVISHEK UNSTOPPABLE,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AVIT Galaxus,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
AVtraDes,5539.0,271.0,5323.0,0.0,0.0,0.0,IO,British Indian Ocean Territory,disengaged
AW,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
AWMG Fund,5413.0,271.0,5170.0,7268.0,0.0,7268.0,AU,Australia,disengaged
AX27,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AXCN,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AXE,633.0,1.0,822.0,186605.0,87995.0,98610.0,US,United States,elite
AXIS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AXin,239.0,1.0,286.0,189581.0,87995.0,101585.0,CN,China,elite
AYB02,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
AYUSH NAYAK,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AZTR,2980.0,1.0,4105.0,136955.0,87995.0,48960.0,NL,Netherlands,elite
AZTRADE,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
A_normal_legal_name,1473.0,25.0,1508.0,180921.0,85000.0,95921.0,IN,India,elite
Aa,5539.0,271.0,5323.0,0.0,0.0,0.0,HK,Hong Kong,disengaged
Aaaa,5539.0,271.0,5323.0,0.0,0.0,0.0,SG,Singapore,disengaged
Aaaaaa,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Aaaaaaa,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Aakash,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AaksPinkLightning,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Aaloo,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aalsi,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aalu_Kachalu,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aalubpuri,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aanhane,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Aaran,3500.0,1.0,5023.0,100728.0,87995.0,12733.0,GB,United Kingdom,non_optimal
Aarav,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aarohan,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aarohi,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aaron Crasto,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Aaron_LSE,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Aarons team,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Aarush Mitra,3712.0,271.0,1862.0,94819.0,0.0,94819.0,GB,United Kingdom,disengaged
Aaryan,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Aaryapar,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aayu Trader,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Aayush Parashar,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Ab999,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
AbHogiKamai,5868.0,1.0,5688.0,-477429.0,87995.0,-565424.0,IN,India,non_optimal
AbandonedRookie,2513.0,72.0,3034.0,157116.0,71500.0,85616.0,IN,India,elite
Abbi,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
Abbulu,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abcdefg,5539.0,271.0,5323.0,0.0,0.0,0.0,HR,Croatia,disengaged
Abh1,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Abhay Mistry,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhi079,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhi_imc4,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhilasha,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhinandan,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhinav Jain,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhinav Khanna,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhinav_268,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Abhinav_MNIT,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
